PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,CabinNum,TravelingTogether,CabinNumWeighted,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,CryoSleep_False,CryoSleep_True,CryoSleep_nan,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,VIP_False,VIP_True,VIP_nan,PassengerGroupId_01,PassengerGroupId_02,PassengerGroupId_03,PassengerGroupId_04,PassengerGroupId_05,PassengerGroupId_06,PassengerGroupId_07,PassengerGroupId_08,PassengerGroupId_nan,CabinDeck_A,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,CabinDeck_nan,CabinSide_P,CabinSide_S,CabinSide_nan
3816_01,-0.33518759111619045,-0.25725226899558995,-0.2884950809351349,-0.2928729557010604,0.4298692416809912,-0.21645892575882858,0,-0.7468302378842279,-0.6486429676662502,-0.3021444973408681,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3817_01,-0.616151382758697,1.18737298724932,-0.28785676335882904,1.278543195624174,-0.27595912386282995,-4.867396098570462e-17,0,-0.7448576376746854,-0.6486429676662502,-0.30214446129073946,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3818_01,0.22673999216882257,-0.34773635631978517,0.09449546484834824,-0.1626356301822842,-0.27595912386282995,-0.2472850553372784,0,-2.2425867991188745e-16,-0.6486429676662502,6.714859727290311e-17,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3820_01,-0.5459104348480703,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.367688880507302,-0.6486429676662502,-0.33817065266273516,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3821_01,-2.495459764539967e-16,-0.34773635631978517,-0.28721844578252326,-0.299727551780996,-0.27595912386282995,0.47969783388782994,0,-2.2425867991188745e-16,-0.6486429676662502,6.714859727290311e-17,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3822_01,0.8589085233644622,-0.34773635631978517,-0.21062033662582663,-0.299727551780996,-0.18292217834121094,0.15345462918256927,0,0.22566166542023974,-0.6486429676662502,-0.3381732482719985,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3823_01,-0.12446474738431056,1.5118676452395374,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.22763426562978226,-0.6486429676662502,-0.33817321222186986,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3824_01,1.4208361066494752,-0.34773635631978517,-0.2559408845435388,-0.12664900076262234,-0.23122982313128235,-4.867396098570462e-17,1,0.04220984593278438,-0.6486429676662502,-0.3378197046602551,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3826_01,-0.7566332785799502,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,1.12406798903461,-0.0708910916383711,0,0.04418244614232691,-0.6486429676662502,-0.33781966861012647,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3830_01,0.3672218879900758,-0.23697135287120136,-0.2884950809351349,0.11497551105510727,0.0756131798871342,-0.2626981201265033,0,0.04615504635186944,-0.6486429676662502,-0.3378196325599978,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3831_01,3.106618856504514,0.8987599500945594,-0.2884950809351349,0.025865762015944576,-0.2151272748679252,-0.2626981201265033,0,-0.948035459257566,-0.6486429676662502,0.022302983462826692,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3832_01,0.7886675754538356,1.8160813871053663,0.10343191091662952,2.3804195154738204,-0.2714861937896752,-0.2626981201265033,0,0.04615504635186944,-0.6486429676662502,-0.3378196325599978,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3835_01,2.404209377398248,-0.3461762858486783,0.28407578501117237,-0.299727551780996,-0.27595912386282995,-0.25584786910907004,0,-0.687652231597952,-0.6486429676662502,-0.30214341583700843,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3836_01,-0.5459104348480703,1.305938343053438,-0.2884950809351349,-0.14378549096246132,-0.27595912386282995,-0.2626981201265033,1,0.2355246664679524,-0.6486429676662502,-0.3381730680213552,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3838_01,-0.5459104348480703,-0.30405438312879435,0.08172911332223215,-0.299727551780996,-0.27595912386282995,-0.06061571511222115,1,-0.7428850374651429,-0.6486429676662502,-0.3021444252406108,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3839_01,-0.4054285390268171,0.3043731006028632,-0.28594181062991164,0.774730383748908,-0.27595912386282995,-0.2626981201265033,0,-0.7409124372556003,-0.6486429676662502,-0.30214438919048214,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3841_01,0.15649904425819594,1.288777567871263,-0.2687072360696549,0.0892707757553488,-0.27416995183356807,-0.2626981201265033,0,0.37360668113592954,-0.6486429676662502,-0.3381705445123492,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3842_01,0.8589085233644622,0.1390056306655409,-0.23168481664391818,-0.22432699490170452,-0.27595912386282995,-0.046915213077354564,0,0.3755792813454721,-0.6486429676662502,-0.3381705084622205,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3846_01,-0.9673561223118301,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.05207284698049703,-0.6486429676662502,-0.3378195244096118,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3847_01,0.5077037838113291,-0.2073300139201719,1.0200559504917657,-0.299727551780996,-0.26254033364336565,0.8025159130843739,0,-0.9421176586289385,-0.6486429676662502,3.2668146707813914,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3848_01,-0.33518759111619045,-0.3414960744353579,-0.08806336197511203,-0.299727551780996,-0.27595912386282995,0.1037903093061779,0,0.3775518815550146,-0.6486429676662502,-0.33817047241209186,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3849_01,-0.12446474738431056,-0.34773635631978517,-0.12700073412976615,-0.299727551780996,-0.20528682870698473,0.09779633966592376,0,0.054045447190039564,-0.6486429676662502,-0.33781948835948317,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3850_01,-0.33518759111619045,-0.28845367841772623,-0.12444746382454293,-0.299727551780996,-0.22765147907275854,3.319983161991109,0,-0.9204190563239706,3.15580350081337,3.2668150673328067,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3850_02,-0.6863923306693236,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.9204190563239706,3.15580350081337,3.2668150673328067,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3850_03,-0.2649466432055638,-0.34773635631978517,3.624391661819451,-0.299727551780996,-0.24375402733611568,-0.26184183874932415,1,-0.9204190563239706,3.15580350081337,3.2668150673328067,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3850_04,0.718426627543209,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.9204190563239706,3.15580350081337,3.2668150673328067,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3850_05,-0.9673561223118301,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.9204190563239706,3.15580350081337,3.2668150673328067,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3850_06,0.15649904425819594,-0.34773635631978517,0.7104719259834502,-0.299727551780996,-0.1891842804436276,1.17414203078013,1,-0.9204190563239706,3.15580350081337,3.2668150673328067,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3850_07,-0.2649466432055638,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.9204190563239706,3.15580350081337,3.2668150673328067,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3851_01,1.9827636899344883,-0.027921909742888242,2.529677018454995,-0.299727551780996,1.1455380533857529,-0.0015323000868589939,0,-0.9401450584193959,-0.6486429676662502,3.26681470683152,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3852_01,-2.495459764539967e-16,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.3795244817645571,-0.6486429676662502,-0.3381704363619632,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3853_01,-0.7566332785799502,-0.32277522878207615,-0.2846651754773,0.9598044779071688,-0.27595912386282995,-0.2626981201265033,1,0.23946986688703745,-0.6486429676662502,-0.3381729959210979,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3854_01,0.2969809400794492,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.0560180473995821,-0.6486429676662502,-0.3378194523093545,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3856_01,-0.4054285390268171,0.18112753338542487,0.19279637159944224,-0.28773200864110876,-0.27595912386282995,-0.2626981201265033,1,0.24144246709658,-0.6486429676662502,-0.33817295987096924,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3857_01,0.3672218879900758,-0.34773635631978517,-0.2884950809351349,0.0,-0.27595912386282995,-0.2626981201265033,1,-0.7369672368365152,-0.6486429676662502,-0.3021443170902248,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3862_01,0.6481856796325823,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.24736026772520758,3.15580350081337,-0.33817285172058326,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3862_02,-0.5459104348480703,3.750568771277816,-0.2884950809351349,0.7233209131493911,-0.27595912386282995,-0.2626981201265033,1,-0.6856796313884095,3.15580350081337,-0.3021433797868798,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3862_03,0.15649904425819594,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,-0.6856796313884095,3.15580350081337,-0.3021433797868798,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3862_04,-1.1078380181330834,1.171772282538252,-0.2884950809351349,2.9270735528486838,-0.27595912386282995,0.16972397534897335,0,-0.9460628590480235,3.15580350081337,0.022303019512955352,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3862_05,1.7720408462026083,-0.11528585612486984,0.33769446142086007,0.06870698751554202,-0.27595912386282995,-0.2626981201265033,1,0.24736026772520758,3.15580350081337,-0.33817285172058326,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3862_06,-1.1078380181330834,1.2248146785558836,0.1372627424608372,-0.2860183596211249,-0.27595912386282995,-4.867396098570462e-17,0,0.24736026772520758,3.15580350081337,-0.33817285172058326,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3862_07,-0.7566332785799502,-0.32901551066650336,0.0,1.5938546153012112,0.3126784737643365,-0.24899761809163673,0,-0.9460628590480235,3.15580350081337,0.022303019512955352,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3864_01,-2.495459764539967e-16,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.944090258838481,-0.6486429676662502,0.02230305556308401,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3866_01,0.9993904191857155,-0.34773635631978517,-0.2884950809351349,-0.28773200864110876,-0.27595912386282995,0.5619008460970294,0,0.38149708197409965,-0.6486429676662502,-0.33817040031183454,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3867_01,1.9125227420238615,-0.3430561449064647,0.0,1.0163548955666375,-0.27595912386282995,-4.867396098570462e-17,1,0.3834696821836422,-0.6486429676662502,-0.3381703642617059,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3868_01,2.404209377398248,2.0547721691847087,0.0,-0.299727551780996,-0.27595912386282995,-0.26184183874932415,0,0.2513054681442926,3.15580350081337,-0.33817277962032594,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3868_02,-1.3888018097755899,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.05207284698049703,3.15580350081337,-0.3378195244096118,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3868_03,-1.3888018097755899,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.05207284698049703,3.15580350081337,-0.3378195244096118,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3868_04,-2.0209703409712296,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.05207284698049703,3.15580350081337,-0.3378195244096118,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3868_05,-0.8971151744012035,-0.34773635631978517,-0.2884950809351349,0.7678757876689724,-0.24017568327759187,-0.08373531229605852,1,0.2513054681442926,3.15580350081337,-0.33817277962032594,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3868_06,0.9291494712750888,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.05207284698049703,3.15580350081337,-0.3378195244096118,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3868_07,-1.3888018097755899,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.05207284698049703,3.15580350081337,-0.3378195244096118,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3870_01,-0.47566948693744365,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.8987204540190028,-0.6486429676662502,-0.33819704135691236,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3871_01,1.280354210828222,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.8967478538094602,-0.6486429676662502,-0.33819700530678376,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3872_01,0.08625809634756933,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.38544228239318473,-0.6486429676662502,-0.3381703282115772,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3873_01,0.016017148436942703,3.5181182710829004,-0.2884950809351349,-0.2466044321614952,-0.27238077980430614,-0.2532790249775325,0,0.3874148826027273,-0.6486429676662502,-0.33817029216144856,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3874_01,-2.495459764539967e-16,-0.21357029580459913,-0.14934184930046931,-0.299727551780996,-0.27595912386282995,0.14746065954231513,0,0.054045447190039564,-0.014568556252980229,-0.33781948835948317,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3874_02,-0.47566948693744365,-0.10124522188490852,0.704727067796698,1.7378011329798586,0.4799660585003245,-0.18049510791730378,1,-0.6817344309693244,-0.014568556252980229,-0.30214330768662245,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3875_01,-0.6863923306693236,-0.34773635631978517,-0.2884950809351349,-0.29458660472104437,0.4262908976224674,-0.2626981201265033,0,-0.7330220364174302,-0.6486429676662502,-0.30214424498996756,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3879_01,0.15649904425819594,0.8940797386812389,-0.2884950809351349,-0.17977212038212317,0.2563195548425865,-0.2626981201265033,0,0.38938748281226976,-0.6486429676662502,-0.3381702561113199,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3883_01,-0.8268742264905768,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.8947752535999177,0.6195058551602898,-0.3381969692566551,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3883_02,0.6481856796325823,-0.34773635631978517,1.664756702560629,-0.299727551780996,-0.27238077980430614,1.7281560818150477,0,-0.8947752535999177,0.6195058551602898,-0.3381969692566551,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3883_03,-1.1078380181330834,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,0.0,-0.2626981201265033,1,-0.8947752535999177,0.6195058551602898,-0.3381969692566551,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3886_01,0.5077037838113291,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.057990647609124625,-0.6486429676662502,-0.33781941625922585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3888_01,-2.0209703409712296,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.057990647609124625,-0.6486429676662502,-0.33781941625922585,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3890_01,-0.5459104348480703,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.05996324781866716,-0.6486429676662502,-0.33781938020909724,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3894_01,-0.7566332785799502,-0.34773635631978517,0.046621646625412856,-0.299727551780996,-0.27595912386282995,-0.19077048444345374,1,0.2591958689824628,-0.6486429676662502,-0.3381726354198113,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3895_01,0.5077037838113291,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,-0.7310494362078876,0.6195058551602898,-0.3021442089398389,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3895_02,-0.12446474738431056,0.9736433327076864,0.0,-0.2928729557010604,-0.27595912386282995,-0.26184183874932415,0,-0.7310494362078876,0.6195058551602898,-0.3021442089398389,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3895_03,-1.6697656014180964,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.7310494362078876,0.6195058551602898,-0.3021442089398389,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3896_01,-0.7566332785799502,-0.34773635631978517,2.5118041263184323,-0.299727551780996,1.7288081349251336,-0.2626981201265033,1,-0.914501255695343,-0.6486429676662502,3.2668151754831927,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3897_01,-0.2649466432055638,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.061935848028209686,-0.6486429676662502,-0.3378193441589686,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3898_01,-1.0375970702224566,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.06390844823775221,-0.6486429676662502,-0.3378193081088399,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3899_01,-0.4054285390268171,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.7290768359983452,-0.6486429676662502,-0.30214417288971024,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3903_01,-1.8804884451499762,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.06390844823775221,2.5217290894001,-0.3378193081088399,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3903_02,-1.950729393060603,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.06390844823775221,2.5217290894001,-0.3378193081088399,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3903_03,-1.5292837055968431,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,0.0,-0.2626981201265033,1,0.06390844823775221,2.5217290894001,-0.3378193081088399,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3903_04,-1.5995246535074696,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,0,0.06390844823775221,2.5217290894001,-0.3378193081088399,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3903_05,1.9125227420238615,1.1608517892405041,-0.2884950809351349,-0.299727551780996,-0.2732753658189371,-0.2626981201265033,0,0.3953052834408974,2.5217290894001,-0.338170147960934,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3903_06,-1.740006549328723,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.06390844823775221,2.5217290894001,-0.3378193081088399,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3904_01,2.544691273219501,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,0.5156616517293547,0,0.06588104844729475,-0.6486429676662502,-0.33781927205871126,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3907_01,0.5077037838113291,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,0.06982624886637981,-0.6486429676662502,-0.33781919995845394,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3909_01,-0.2649466432055638,-0.34773635631978517,-0.2884950809351349,-0.299727551780996,-0.27595912386282995,-0.2626981201265033,1,-0.9125286554858005,-0.6486429676662502,3.2668152115333213,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
